,ses-017,ses-019,ses-037,ses-045,ses-054,ses-002,ses-063,ses-039,ses-046,ses-024,ses-035,ses-053,ses-097,ses-023,ses-012,ses-007,ses-056,ses-040,ses-066,ses-080,ses-084,ses-092,ses-102,ses-030,ses-013,ses-082,ses-069,ses-086,ses-089,ses-034,ses-088,ses-073,ses-049,ses-093,ses-076,ses-005,ses-072,ses-036,ses-047,ses-031,ses-098,ses-051,ses-081,ses-067,ses-010,ses-009,ses-027,ses-060,ses-091,ses-077,ses-041,ses-015,ses-026,ses-028,ses-103,ses-059,ses-061,ses-096,ses-032,ses-048,ses-014,ses-011,ses-085,ses-057,ses-055,ses-101,ses-079,ses-042,ses-094,ses-083,ses-104,ses-022,ses-020,ses-074,ses-065,ses-099,ses-003,ses-021,ses-038,ses-100,ses-058,ses-075,ses-070,ses-018,ses-095,ses-071,ses-078,ses-105,ses-025,ses-087,ses-016,ses-033,ses-062,ses-068,ses-050,ses-029,ses-008,ses-006,ses-043,ses-044,ses-064,ses-004
176,2144.5486,2515.8865,2492.1353,2228.0103,2354.0466,2160.3833,2354.5403,2323.568,2241.6675,2431.978,2420.829,2271.5098,2952.753,2287.65,390.60336,2070.4585,2291.1174,2205.491,2502.5024,2503.2935,2503.1157,2331.6973,2621.2942,2227.6667,2633.407,2446.4456,2537.3525,2554.9084,2503.7778,1887.3427,2588.5205,2452.3154,2209.9224,11.770119,2407.1409,1959.8488,2253.836,2226.9338,2251.7095,2034.5789,2602.047,2370.9407,2408.6333,2453.809,2170.4797,2006.3254,2417.0515,2432.808,2398.923,2308.593,2259.169,2452.592,2362.3313,2419.75,2863.4124,2315.9224,2353.084,2827.2944,2310.1624,2214.406,2469.7861,2089.2153,2584.194,2453.9756,2035.5208,2910.185,2431.264,2360.3748,2842.2498,2432.8284,2890.5996,2211.4727,2447.2693,2419.056,2348.9678,2916.8,2155.6025,2462.2039,2205.7373,2779.7969,2555.001,2561.6123,2555.5059,2141.684,2800.013,2472.5867,2388.0076,161.92998,2514.3352,2542.0918,2385.4495,1860.7964,2343.9666,2517.9075,2186.8103,2204.6448,2080.512,2190.751,2247.237,2428.7593,2455.4893,2121.9482
177,2146.324,2515.3325,2490.44,2230.4785,2354.732,2158.2837,2350.7231,2324.7603,2243.7727,2432.3743,2420.8877,2276.8552,2949.9666,2276.0425,396.42752,2068.8325,2293.4404,2203.4001,2502.0625,2505.033,2500.1687,2328.9607,2619.9087,2226.449,2633.554,2444.3057,2535.8545,2554.8108,2507.075,1885.2723,2591.4983,2453.5713,2205.928,11.773147,2406.2236,1956.592,2254.139,2223.1257,2250.518,2033.9811,2603.5752,2368.3022,2412.868,2456.2114,2170.5378,2003.4,2419.4368,2435.5498,2396.9214,2305.509,2260.5469,2449.7144,2364.8271,2417.4617,2863.7368,2318.1416,2351.0522,2827.7935,2311.6863,2215.924,2469.1187,2093.272,2584.4536,2457.9014,2033.5383,2905.9119,2426.8171,2362.964,2839.9785,2432.1877,2891.0298,2211.8538,2446.8982,2418.8901,2348.9778,2915.524,2156.7913,2463.2224,2203.8406,2784.3137,2553.747,2562.0916,2552.4966,2140.4563,2799.7312,2476.3896,2386.1035,161.77858,2512.2888,2539.5422,2383.074,1860.2819,2338.953,2516.0188,2186.1926,2204.1743,2079.1003,2190.02,2244.4478,2429.447,2455.4773,2120.6953
178,2143.578,2520.106,2492.3323,2228.7764,2355.6514,2155.2292,2350.272,2324.878,2245.5957,2435.0483,2417.8308,2278.9524,2948.8174,2269.7964,395.75015,2069.1157,2293.2441,2200.5505,2502.2297,2505.2634,2498.1838,2326.7073,2617.4463,2228.1042,2631.1116,2446.3457,2538.6704,2553.0854,2507.98,1885.2147,2589.1484,2454.5237,2207.4192,11.771421,2406.9893,1955.7644,2251.801,2221.3792,2251.025,2032.5989,2607.2773,2363.3323,2415.4465,2455.611,2172.228,2004.8259,2422.446,2437.7283,2397.5884,2302.1155,2265.0273,2451.5798,2366.011,2417.7524,2862.853,2317.903,2352.7236,2827.9478,2311.8606,2220.8423,2470.1052,2095.7107,2584.041,2457.1267,2030.3896,2908.028,2427.8777,2365.0566,2839.969,2434.7295,2890.2065,2212.055,2444.597,2417.5576,2344.5479,2914.163,2154.2104,2457.8137,2205.9773,2780.6948,2552.9265,2562.31,2549.9373,2137.1794,2800.7083,2472.8523,2383.4614,161.74165,2512.7385,2537.9094,2380.1055,1862.0239,2336.91,2516.356,2186.1938,2204.6694,2077.4155,2190.5515,2243.7834,2426.4177,2453.565,2121.3965
179,2141.3652,2520.844,2488.08,2229.6702,2353.188,2154.3965,2347.8928,2326.339,2246.068,2433.9304,2415.3843,2276.6086,2949.3938,2266.922,400.63446,2066.6313,2294.4092,2200.33,2502.3372,2501.837,2501.7654,2330.9548,2619.47,2232.1313,2631.8547,2448.6042,2539.5212,2553.0444,2504.9563,1885.979,2588.4575,2453.5002,2207.5115,11.783863,2408.8394,1953.9536,2250.5874,2222.2747,2253.4915,2029.0533,2605.4536,2362.6133,2413.4648,2454.2742,2170.4983,2002.5465,2419.256,2439.7524,2396.739,2301.385,2266.0454,2453.5469,2370.083,2419.0498,2859.3872,2316.3315,2354.255,2825.9792,2313.4902,2224.0376,2469.4207,2094.5745,2586.3452,2457.1611,2027.999,2914.7537,2424.8564,2362.8525,2844.2554,2437.3015,2887.1316,2209.7646,2442.1777,2418.6987,2342.996,2917.4336,2152.2676,2504.617,2206.5151,2783.084,2555.3533,2563.6553,2549.9612,2135.5405,2805.7253,2473.5542,2382.0417,161.71208,2512.7212,2539.8242,2380.5002,1862.7064,2341.1833,2518.1274,2187.5027,2203.707,2078.649,2191.3313,2241.5627,2430.1777,2453.4434,2122.8115
180,2141.76,2521.034,2489.3718,2229.2412,2350.6875,2153.6877,2347.7593,2325.7993,2244.0461,2436.4011,2412.0938,2277.8176,2948.1396,2269.8464,401.8329,2067.8745,2299.81,2199.5442,2505.2412,2500.286,2500.8896,2330.5103,2620.3271,2231.391,2633.3657,2452.2363,2544.9956,2552.437,2505.4282,1885.4282,2588.7002,2449.4148,2207.951,11.800774,2412.0684,1954.0444,2250.5574,2222.6023,2250.4385,2026.9329,2604.043,2363.5706,2411.4263,2458.6267,2169.0508,2002.2144,2419.5894,2437.7358,2397.3123,2300.0627,2267.93,2453.9492,2369.9216,2418.6145,2856.7495,2317.1104,2354.887,2822.9492,2309.3713,2222.6113,2469.0513,2092.6309,2587.1877,2455.166,2027.3207,2919.2073,2429.163,2362.1816,2844.5227,2436.406,2887.2898,2209.0027,2439.6052,2415.891,2348.251,2914.858,2150.9602,2489.8164,2211.8645,2782.2712,2558.9155,2564.0742,2551.6155,2135.5173,2809.2637,2469.7725,2383.805,161.91022,2509.2107,2539.7688,2381.5403,1861.8871,2333.5122,2519.1406,2187.4185,2202.6675,2079.601,2191.9211,2242.1143,2432.3281,2453.4749,2124.8801
181,2140.6704,2518.4448,2490.638,2227.822,2350.9612,2154.3625,2347.4749,2324.0344,2244.8057,2435.816,2408.738,2274.9983,2946.4368,2270.8584,401.97232,2067.9219,2299.3877,2198.4436,2503.7913,2498.8105,2505.6921,2330.3892,2621.054,2229.341,2640.388,2455.0837,2540.7024,2550.0325,2504.712,1885.3434,2589.674,2450.27,2208.9585,11.792979,2410.7563,1957.4764,2250.3535,2223.6016,2250.0962,2025.059,2603.4675,2362.1936,2409.552,2454.4111,2167.1843,2000.7991,2420.635,2435.2554,2397.2278,2299.6487,2267.4075,2452.0752,2369.9094,2420.242,2856.8364,2314.9575,2356.2805,2825.8577,2306.9805,2219.345,2469.827,2093.777,2589.206,2451.786,2025.3914,2921.8306,2434.5896,2361.4285,2845.0232,2437.3845,2887.448,2210.688,2441.171,2414.4788,2344.26,2915.058,2147.1309,2484.1462,2215.5928,2780.2417,2558.7246,2560.518,2550.2231,2136.988,2808.8704,2466.0486,2381.6575,162.33946,2508.492,2540.1565,2379.7708,1863.8081,2328.366,2518.8298,2186.092,2200.3704,2078.8665,2193.4924,2243.2593,2431.4429,2451.5212,2128.3635
182,2139.788,2520.2327,2490.601,2226.5703,2350.389,2157.8296,2348.0088,2328.9634,2245.1863,2431.8533,2411.245,2275.1406,2949.6404,2272.2095,402.6699,2069.676,2304.5217,2199.5906,2503.3223,2499.2703,2506.581,2330.6116,2622.6792,2229.5552,2644.3604,2452.5408,2539.7344,2549.3499,2503.7012,1885.4752,2588.3557,2448.523,2207.6956,11.797591,2411.7844,1959.6046,2248.529,2221.881,2250.3203,2026.2217,2601.111,2359.5085,2405.2603,2455.8284,2164.8945,2000.4832,2422.4878,2432.389,2400.7974,2300.9392,2268.0952,2452.3188,2367.931,2419.244,2862.3162,2313.5974,2357.8923,2826.4854,2305.9397,2217.6558,2468.5024,2093.2546,2590.2712,2451.2239,2023.5592,2921.95,2438.8706,2359.9668,2845.734,2436.184,2888.8938,2212.5713,2439.309,2416.505,2345.038,2917.6375,2148.5464,2476.834,2214.5427,2777.6792,2549.3135,2556.2305,2551.3315,2137.5437,2808.6313,2463.1086,2381.1672,162.40237,2509.4712,2542.7817,2380.7615,1865.6356,2320.7734,2518.2302,2182.972,2198.462,2080.8174,2193.1099,2245.184,2429.514,2449.0886,2127.8184
183,2141.8975,2517.3289,2490.9897,2223.5942,2350.7476,2160.5242,2350.735,2330.7556,2244.2832,2429.6694,2409.8423,2277.1606,2955.4226,2274.301,403.43887,2068.992,2306.1824,2201.7036,2502.634,2497.2415,2503.933,2328.9373,2620.808,2228.0417,2641.3044,2450.297,2538.9888,2549.3572,2502.4897,1886.3972,2589.066,2450.6216,2203.5671,11.79095,2410.0654,1963.5381,2246.9604,2221.2485,2249.2056,2030.5332,2596.5125,2359.5037,2404.7354,2455.948,2165.788,2003.179,2425.1118,2432.4182,2400.177,2301.3506,2270.084,2454.6313,2368.2786,2419.4648,2859.8274,2315.617,2357.3057,2827.7854,2306.3171,2218.2131,2467.4448,2090.7576,2589.6775,2452.4048,2021.5159,2917.656,2439.712,2360.3142,2846.0117,2436.7297,2891.7944,2210.9194,2439.0786,2415.3745,2345.7607,2918.5894,2150.4753,2465.131,2210.4922,2776.1409,2545.557,2556.2234,2551.7156,2137.971,2809.1968,2462.7625,2381.27,162.36386,2512.2092,2542.1025,2383.1523,1864.4476,2320.4666,2518.5337,2183.1191,2195.7563,2085.8794,2191.7488,2244.4436,2432.9243,2444.9092,2125.2722
184,2146.6226,2517.511,2489.4675,2224.4229,2349.9353,2162.238,2354.0063,2328.8538,2243.633,2428.0024,2429.079,2276.315,2955.234,2270.31,403.6007,2069.109,2304.6545,2199.646,2506.1501,2496.414,2503.3037,2326.9324,2622.9832,2232.6833,2641.3337,2449.2964,2535.0771,2547.8071,2499.5283,1888.4489,2589.2024,2453.7014,2199.8506,11.791564,2410.144,1961.2645,2247.1072,2219.9573,2250.1448,2029.8737,2595.6294,2360.5017,2406.0352,2458.9377,2168.6072,2006.9076,2424.9202,2432.4387,2399.1863,2298.7744,2269.8967,2455.2502,2367.499,2416.2087,2859.8176,2316.4175,2357.4595,2831.0337,2306.0422,2217.0212,2467.166,2090.24,2588.3096,2456.4893,2019.9047,2913.4392,2438.2769,2359.4011,2846.754,2434.109,2889.2576,2211.5396,2438.0674,2415.31,2345.6853,2917.7756,2155.7507,2460.8655,2209.5723,2777.004,2545.1953,2558.4995,2550.6335,2139.743,2807.8801,2461.8035,2379.1667,162.0205,2512.5278,2541.3608,2385.0977,1865.3857,2320.987,2519.739,2184.4036,2194.8728,2087.9333,2191.3062,2244.279,2443.1553,2441.0857,2123.9097
185,2146.813,2516.7957,2492.6145,2223.2761,2346.1907,2163.2754,2355.2043,2329.9236,2248.1814,2428.1853,2426.5544,2274.4314,2958.353,2271.758,405.31345,2070.2942,2301.6333,2201.7068,2504.8962,2496.2664,2504.5754,2329.2158,2621.3347,2235.5886,2638.994,2450.267,2534.4045,2547.4866,2500.3914,1889.3204,2587.333,2452.867,2196.197,11.783829,2409.0886,1961.1707,2247.721,2221.8362,2253.0505,2029.358,2597.261,2363.2703,2406.9353,2460.0017,2166.4336,2008.5253,2424.307,2431.939,2399.8176,2298.0715,2268.8684,2456.1187,2365.3813,2416.3914,2862.5134,2314.0457,2359.2002,2827.822,2305.048,2215.5586,2468.884,2089.29,2587.943,2460.2747,2019.4498,2911.7214,2436.8174,2363.0806,2848.9592,2437.3967,2885.4646,2212.0632,2444.3018,2413.612,2344.2483,2915.0867,2155.305,2457.3086,2205.912,2783.1255,2543.409,2560.0254,2549.6416,2143.8838,2806.2002,2463.5583,2377.001,161.71483,2509.3352,2543.2341,2383.7805,1866.302,2322.2866,2520.2678,2184.208,2197.2021,2088.9202,2190.5605,2247.8975,2446.0674,2441.0334,2123.9329
186,2148.5105,2517.3967,2494.4333,2223.9548,2344.6636,2162.401,2354.4683,2332.66,2244.8857,2427.8433,2422.345,2273.8328,2961.931,2269.475,405.1832,2071.2664,2304.8706,2203.7544,2504.5125,2493.7798,2505.592,2331.2976,2621.1145,2236.2168,2637.3313,2451.1675,2534.5007,2547.6304,2499.2947,1889.7443,2585.2424,2450.4204,2192.6646,11.773928,2410.0393,1960.0896,2249.7244,2222.6926,2254.0713,2028.0828,2600.4211,2360.182,2405.5798,2460.4731,2167.2803,2008.7484,2423.0874,2434.7102,2398.658,2298.8132,2266.8284,2455.5571,2365.846,2417.564,2861.373,2313.8364,2362.1536,2826.712,2306.5366,2216.1472,2470.8665,2087.0984,2587.1282,2456.9236,2020.6862,2907.3909,2434.6882,2365.5923,2842.7307,2435.725,2889.4985,2210.114,2445.1455,2415.0293,2343.5762,2912.9854,2155.5146,2451.6902,2207.1226,2784.5142,2563.3215,2562.09,2549.2983,2146.2625,2807.0234,2463.7214,2380.0154,161.77953,2509.8015,2541.0854,2385.9536,1863.602,2326.9392,2519.0674,2186.6064,2197.413,2088.638,2190.3235,2248.7505,2446.3608,2439.0798,2127.4243
187,2149.3428,2515.5085,2493.1675,2223.3843,2346.685,2155.6238,2352.4546,2333.6636,2248.6758,2423.9133,2419.421,2272.9128,2958.5786,2266.994,404.84814,2075.998,2301.7122,2205.3665,2502.9705,2491.1567,2505.7263,2330.5327,2622.2007,2234.4028,2637.4995,2449.2666,2535.552,2546.08,2499.7898,1889.5568,2585.0312,2449.624,2194.4678,11.761082,2406.7783,1957.742,2247.9385,2221.564,2256.7883,2027.6588,2599.037,2358.0356,2405.6638,2461.654,2167.303,2007.474,2424.6023,2443.0898,2397.79,2302.9944,2268.2192,2460.015,2364.738,2418.7788,2860.711,2313.8894,2362.0962,2825.507,2310.2368,2222.4075,2474.1624,2084.2166,2587.2764,2452.406,2023.7788,2905.6045,2432.4302,2365.3584,2839.5916,2437.9875,2888.218,2208.6677,2447.4133,2412.3152,2343.347,2914.9333,2154.212,2451.31,2211.2317,2781.9211,2547.6008,2564.9258,2550.0464,2143.988,2807.152,2460.4478,2383.2698,161.83286,2509.7695,2541.601,2383.7185,1861.94,2336.5696,2520.1782,2186.3171,2198.4236,2087.95,2192.4302,2248.2732,2443.5706,2440.7058,2130.39
188,2147.6035,2516.3105,2491.2927,2222.1494,2346.1797,2170.4246,2353.743,2334.9983,2248.9314,2421.2114,2414.3984,2274.892,2958.2017,2266.2637,405.78134,2076.6433,2302.5818,2207.7146,2502.6428,2491.4407,2507.0608,2333.5874,2621.0593,2231.7207,2641.6665,2445.953,2537.2837,2547.021,2501.7969,1890.3275,2586.7756,2454.1008,2192.9883,11.761344,2408.12,1957.4421,2247.309,2219.0476,2257.8994,2028.543,2598.0437,2356.6467,2406.3074,2460.1638,2165.4724,2005.1171,2425.3445,2444.2476,2399.9053,2306.7908,2269.1804,2464.0173,2363.8313,2418.8044,2861.846,2313.3218,2362.1062,2825.747,2311.4185,2222.8972,2472.4834,2083.8906,2585.5378,2448.9478,2027.7078,2903.6936,2429.325,2366.9553,2837.366,2439.126,2885.8655,2207.1326,2444.3347,2413.746,2343.3218,2943.1035,2152.2766,2451.119,2210.9502,2778.098,2570.2766,2564.3157,2551.8242,2143.7363,2811.515,2460.4646,2383.7886,161.91022,2507.227,2543.3547,2383.9631,1860.7448,2341.4631,2523.2305,2186.949,2199.587,2084.2812,2196.4338,2248.5679,2435.167,2439.639,2130.9114
189,2148.2847,2518.1484,2488.15,2222.2266,2348.0686,2159.1902,2354.4353,2334.6719,2246.9304,2422.984,2409.5134,2275.4885,2961.5806,2265.9695,410.61603,2075.9773,2304.6301,2207.8755,2499.5435,2491.9312,2505.2603,2335.5361,2621.2312,2231.3618,2639.4377,2444.5989,2536.9282,2551.6228,2501.2395,1892.2872,2585.8489,2453.2437,2191.427,11.760738,2410.028,1957.615,2246.889,2221.7424,2255.8623,2033.3049,2597.7092,2358.331,2404.5793,2456.7725,2165.1873,2004.7747,2422.36,2445.7153,2404.4412,2306.66,2268.1887,2467.3967,2361.198,2419.2156,2859.9128,2315.7996,2358.538,2827.3423,2311.517,2222.0835,2470.9958,2085.7786,2587.4055,2448.0518,2027.7361,2904.6616,2427.699,2367.5344,2838.6516,2439.2817,2886.9504,2210.8472,2446.8882,2411.4363,2341.4587,2924.92,2152.7092,2455.3728,2209.1917,2775.4585,2568.8733,2563.9502,2548.325,2144.797,2813.4602,2456.9849,2384.6316,161.51749,2507.0723,2541.9841,2385.418,1860.466,2343.463,2525.8113,2186.089,2201.3877,2081.8206,2195.2446,2246.593,2430.199,2438.9497,2128.0405
190,2147.1843,2515.3523,2492.2468,2222.5872,2350.3708,2158.5222,2357.1372,2334.3765,2245.7014,2423.26,2409.614,2272.5405,2957.734,2262.4136,408.13797,2073.4556,2304.8235,2206.118,2499.1245,2493.0337,2501.7913,2333.3884,2624.2754,2231.38,2639.7593,2445.9253,2540.1978,2556.1565,2500.6206,1892.3773,2585.5864,2454.4604,2188.234,11.766873,2409.3354,1958.2911,2247.5256,2221.6987,2255.136,2035.393,2594.7258,2361.4978,2402.6753,2455.1477,2167.7664,2007.0682,2423.3645,2441.9712,2409.403,2303.6028,2267.8625,2464.3208,2360.4324,2420.2766,2861.6365,2315.3708,2355.6047,2827.1455,2312.2249,2218.6433,2468.6128,2084.9182,2585.3738,2449.1362,2026.8644,2907.164,2426.9514,2365.9426,2841.4915,2437.3425,2889.0735,2211.5059,2448.631,2409.4634,2340.32,2917.924,2153.0305,2462.5864,2206.818,2777.5728,2564.0762,2562.7346,2548.2776,2145.435,2812.112,2459.0596,2384.1882,161.4399,2507.073,2540.7024,2385.03,1861.6978,2344.1108,2526.7795,2185.3826,2201.0776,2080.2632,2195.2004,2243.7969,2427.0225,2435.892,2125.1362
191,2147.8647,2515.1426,2500.2927,2224.8062,2349.0508,2156.4531,2357.29,2335.0586,2246.556,2424.743,2409.0447,2273.0693,2956.6912,2261.5154,407.853,2072.353,2303.548,2204.8528,2501.4998,2495.4954,2500.3289,2333.829,2625.862,2230.849,2642.8108,2443.9316,2535.3303,2555.803,2501.1223,1890.5479,2582.7615,2455.6914,2190.1409,11.768813,2407.3418,1956.734,2250.992,2225.3345,2252.8708,2037.8315,2595.2046,2362.0642,2403.6995,2456.2358,2165.6814,2007.0321,2422.458,2438.8218,2407.1975,2302.809,2269.6816,2460.984,2361.0164,2423.397,2862.628,2319.8582,2354.26,2825.0425,2312.9072,2215.0117,2468.5674,2087.5005,2586.2288,2448.719,2024.8921,2907.6875,2427.2815,2366.3726,2856.9983,2437.4204,2892.9983,2215.3801,2449.2837,2407.2126,2341.0903,2918.1401,2153.7805,2465.3357,2205.256,2775.9624,2553.6265,2564.6726,2548.492,2144.148,2813.736,2460.7258,2385.0469,161.33414,2507.9453,2540.6787,2381.4028,1864.177,2343.2007,2526.893,2183.7583,2199.1282,2078.4507,2193.5728,2242.766,2424.5676,2437.3745,2122.917
192,2148.5146,2519.042,2495.5923,2222.0422,2348.353,2154.0198,2352.5938,2335.477,2242.55,2427.1526,2408.8499,2272.456,2956.8777,2260.6191,407.69608,2070.6982,2303.0789,2206.985,2501.567,2496.2615,2499.1018,2332.5315,2625.0278,2234.96,2668.1848,2443.1785,2534.2183,2554.1477,2501.823,1889.8237,2579.6252,2454.514,2198.3457,11.763226,2407.4326,1956.1898,2247.6694,2221.9163,2251.9258,2027.064,2595.8562,2359.0334,2402.1804,2457.6316,2162.381,2007.118,2424.7258,2437.8586,2406.0447,2301.8083,2273.2502,2456.5261,2358.5024,2425.7097,2860.1897,2322.9207,2354.2476,2827.203,2310.0679,2214.0134,2468.915,2087.6687,2586.1792,2444.1821,2023.196,2903.3933,2424.6108,2365.1206,2855.1562,2439.598,2896.6309,2218.6873,2447.209,2408.4438,2339.65,2911.2468,2152.7244,2467.3457,2205.615,2777.8806,2541.4478,2567.9224,2545.7742,2144.2834,2811.5906,2459.3967,2383.7063,161.17644,2505.307,2541.0881,2378.531,1866.061,2343.2874,2526.138,2184.2756,2196.851,2079.7068,2192.0237,2243.6338,2422.8203,2440.337,2122.556
193,2147.535,2518.569,2494.6074,2220.792,2350.155,2156.295,2349.4,2332.0742,2241.881,2430.2437,2411.0515,2273.1594,2957.1453,2259.9407,407.61255,2073.4058,2300.014,2205.6218,2505.0713,2493.0295,2502.0425,2332.8015,2625.1814,2234.7195,2653.0498,2439.1538,2535.7993,2552.0447,2503.2078,1888.9072,2579.1333,2451.1318,2204.4072,11.755525,2405.712,1957.6644,2249.8262,2223.1982,2252.18,2030.7804,2594.683,2357.0942,2401.7576,2456.698,2161.064,2007.9386,2422.1016,2436.759,2405.38,2297.7231,2270.1628,2455.4485,2358.116,2423.8625,2864.3462,2322.054,2356.4,2827.4685,2309.5486,2212.8452,2470.9802,2085.5344,2587.3477,2444.4236,2022.591,2901.5015,2420.8025,2363.3916,2855.852,2436.2148,2893.921,2218.1355,2446.156,2409.6487,2339.9717,2907.2268,2147.892,2467.8179,2205.3735,2780.4607,2534.083,2568.6606,2544.1648,2143.5715,2806.62,2458.764,2383.078,161.26541,2504.6543,2538.9746,2380.2756,1866.1017,2345.951,2523.8196,2185.9727,2197.3323,2080.0999,2190.8801,2246.1565,2422.0437,2440.0583,2125.7822
194,2146.5188,2520.406,2492.1794,2219.0286,2347.864,2158.8567,2351.157,2334.371,2241.924,2431.9258,2409.6873,2274.1726,2955.1128,2260.4963,407.69986,2074.8596,2299.5488,2209.18,2508.5842,2491.9927,2501.0447,2333.8306,2624.5994,2233.2822,2653.0266,2436.9954,2532.3943,2549.1375,2507.3994,1888.6885,2577.9285,2449.575,2207.7986,11.742646,2406.055,1957.1241,2245.742,2226.3174,2253.0452,2036.8115,2595.6995,2356.8228,2403.2812,2451.4546,2161.9744,2006.667,2420.6846,2437.696,2401.213,2298.8828,2271.5854,2452.623,2358.3076,2422.9893,2863.5352,2318.7388,2356.8535,2827.2852,2306.1582,2209.427,2467.9492,2085.2556,2588.2505,2444.7368,2024.2156,2903.202,2418.7344,2362.795,2858.7542,2438.0303,2891.5508,2217.547,2447.0625,2410.8245,2343.3572,2908.0967,2146.79,2469.6636,2205.1626,2777.773,2526.172,2567.701,2544.7405,2141.617,2806.8635,2456.6628,2385.3818,161.35516,2507.4873,2538.0693,2377.2986,1864.9137,2347.2751,2521.3635,2188.7378,2198.5737,2079.2744,2191.9573,2247.372,2423.1714,2439.938,2128.5151
195,2146.0593,2521.1416,2485.2046,2217.62,2348.5664,2161.0703,2350.2737,2333.872,2241.1455,2430.7173,2408.836,2274.485,2958.5278,2265.1184,408.0726,2073.371,2298.5923,2209.7356,2507.9949,2490.8672,2503.4072,2334.211,2623.697,2230.7896,2652.5095,2439.1047,2533.263,2551.2678,2507.5383,1889.2826,2580.2056,2450.8784,2206.7156,11.749717,2406.2627,1955.9211,2243.053,2227.0862,2253.516,2031.2183,2596.5864,2361.1497,2403.198,2450.4026,2164.3909,2005.3683,2420.6733,2437.7761,2401.3186,2302.5579,2272.7156,2454.1912,2358.156,2420.9834,2862.8176,2316.372,2356.4023,2827.076,2309.868,2211.8616,2465.2705,2085.5396,2586.889,2443.6157,2025.5604,2902.9312,2420.0134,2365.1458,2848.9944,2435.78,2890.8325,2213.0786,2450.821,2410.0254,2345.13,2904.2874,2146.5361,2468.9531,2204.481,2772.8,2522.4033,2567.546,2547.9858,2139.9146,2807.2905,2456.5564,2385.9973,161.23236,2507.0798,2539.5403,2377.2395,1861.7092,2349.984,2520.5654,2189.71,2198.129,2077.6484,2195.6204,2251.128,2425.623,2445.3042,2130.5505
196,2148.8972,2520.0442,2479.4138,2218.9204,2350.3718,2160.413,2351.0557,2330.0117,2238.2322,2429.6465,2412.5938,2273.8215,2954.1782,2263.1028,408.6621,2071.7405,2294.4954,2207.1758,2507.1313,2493.6672,2504.938,2330.4783,2627.0178,2230.4934,2646.0051,2442.5156,2535.5847,2552.4849,2506.5022,1890.1799,2576.794,2451.069,2203.0352,11.755344,2402.6648,1956.474,2242.6475,2223.8442,2258.5713,2027.3412,2593.5706,2361.946,2402.043,2448.5002,2164.639,2005.3091,2424.4197,2436.577,2403.1958,2304.2483,2271.961,2454.0798,2361.3755,2421.6335,2862.4956,2315.3398,2355.51,2824.9521,2311.421,2215.496,2464.6633,2087.9475,2586.3865,2441.9998,2025.3524,2904.9055,2418.0105,2365.8655,2839.8406,2435.5881,2886.905,2213.6013,2447.3232,2406.5579,2346.8384,2903.1877,2147.711,2469.8433,2203.2815,2771.8416,2528.4722,2568.311,2551.7153,2140.741,2803.487,2459.159,2385.4453,161.41647,2506.839,2541.2495,2378.4604,1860.3193,2343.8564,2522.0522,2190.1536,2212.6978,2076.0908,2199.3474,2250.998,2426.4858,2444.0781,2128.3674
197,2146.1763,2517.2388,2477.1782,2222.0994,2351.781,2158.5547,2353.715,2328.2192,2236.0757,2424.4785,2418.208,2271.802,2954.07,2267.7937,406.75528,2069.1055,2293.5752,2205.4648,2506.3845,2495.6313,2504.3662,2329.7734,2628.0251,2230.1465,2641.2517,2443.6404,2538.6084,2555.3567,2504.9912,1888.7302,2578.3994,2451.1753,2197.472,11.766117,2402.2537,1959.732,2243.046,2224.569,2259.3743,2029.1598,2591.5002,2360.3726,2402.8196,2450.6858,2167.3782,2008.7671,2423.1782,2435.5454,2401.2854,2303.7712,2268.9583,2457.4373,2358.06,2423.434,2859.1526,2312.071,2355.0327,2822.6396,2309.0935,2217.338,2466.197,2088.4263,2586.4976,2443.342,2025.957,2906.9963,2419.5894,2366.3186,2838.1606,2432.0103,2884.5774,2214.5244,2447.1223,2407.343,2346.2383,2907.8433,2150.3062,2468.333,2205.7031,2776.8135,2533.271,2566.7366,2551.3174,2142.7957,2803.1265,2460.9456,2387.6956,161.6594,2507.2534,2540.0374,2379.196,1860.7391,2340.109,2524.7705,2187.8606,2224.897,2076.4607,2197.0107,2249.3005,2425.668,2450.3796,2129.2556
